datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
10/12/2011 12:00,4,0,1,3,22.14,25.76,88,22.0028,9,53,62
10/12/2011 13:00,4,0,1,3,22.14,25.76,88,15.0013,25,76,101
10/12/2011 14:00,4,0,1,3,22.14,25.76,94,19.0012,8,70,78
10/12/2011 15:00,4,0,1,3,22.14,25.76,94,16.9979,3,42,45
10/12/2011 16:00,4,0,1,2,22.96,26.515,88,15.0013,5,50,55
10/12/2011 17:00,4,0,1,3,22.14,25.76,94,15.0013,16,235,251
10/12/2011 18:00,4,0,1,3,22.14,25.76,94,8.9981,11,161,172
10/12/2011 19:00,4,0,1,3,22.14,25.76,94,8.9981,7,102,109
10/12/2011 20:00,4,0,1,3,22.14,25.76,94,7.0015,9,81,90
10/12/2011 21:00,4,0,1,3,22.14,25.76,100,7.0015,9,74,83
10/12/2011 22:00,4,0,1,3,22.14,25.76,94,6.0032,3,40,43
10/12/2011 23:00,4,0,1,3,22.14,25.76,94,6.0032,13,41,54
10/13/2011 0:00,4,0,1,2,22.14,25.76,94,8.9981,1,14,15
10/13/2011 1:00,4,0,1,2,22.14,25.76,94,0,3,9,12
10/13/2011 2:00,4,0,1,2,22.14,25.76,94,0,0,4,4
10/13/2011 3:00,4,0,1,2,22.14,25.76,100,12.998,2,4,6
10/13/2011 4:00,4,0,1,2,22.14,25.76,100,7.0015,2,5,7
10/13/2011 5:00,4,0,1,2,22.14,25.76,100,7.0015,1,16,17
10/13/2011 6:00,4,0,1,3,22.14,25.76,100,6.0032,1,51,52
10/13/2011 7:00,4,0,1,3,22.14,25.76,100,8.9981,5,76,81
10/13/2011 8:00,4,0,1,3,22.14,25.76,100,6.0032,10,199,209
10/13/2011 9:00,4,0,1,3,22.96,26.515,100,7.0015,3,106,109
10/13/2011 10:00,4,0,1,3,22.96,26.515,100,8.9981,16,53,69
10/13/2011 11:00,4,0,1,2,25.42,28.79,83,0,8,76,84
10/13/2011 12:00,4,0,1,2,25.42,28.03,88,0,10,95,105
10/13/2011 13:00,4,0,1,2,26.24,28.79,83,11.0014,20,142,162
10/13/2011 14:00,4,0,1,1,27.06,30.305,78,12.998,22,111,133
10/13/2011 15:00,4,0,1,1,27.06,30.305,78,12.998,27,128,155
10/13/2011 16:00,4,0,1,1,27.06,31.06,74,15.0013,36,240,276
10/13/2011 17:00,4,0,1,3,25.42,28.79,83,16.9979,47,432,479
10/13/2011 18:00,4,0,1,3,25.42,28.79,83,16.9979,20,248,268
10/13/2011 19:00,4,0,1,2,25.42,28.79,83,11.0014,18,187,205
10/13/2011 20:00,4,0,1,1,25.42,28.79,83,19.0012,15,166,181
10/13/2011 21:00,4,0,1,1,25.42,28.79,83,12.998,8,115,123
10/13/2011 22:00,4,0,1,1,25.42,28.79,83,12.998,13,101,114
10/13/2011 23:00,4,0,1,2,23.78,27.275,88,12.998,2,45,47
10/14/2011 0:00,4,0,1,1,23.78,27.275,94,6.0032,10,29,39
10/14/2011 1:00,4,0,1,1,23.78,27.275,94,8.9981,8,16,24
10/14/2011 2:00,4,0,1,1,22.96,26.515,94,11.0014,0,6,6
10/14/2011 3:00,4,0,1,1,22.96,26.515,94,8.9981,1,6,7
10/14/2011 4:00,4,0,1,1,22.96,26.515,94,12.998,0,8,8
10/14/2011 5:00,4,0,1,2,22.96,26.515,94,11.0014,0,17,17
10/14/2011 6:00,4,0,1,3,22.96,26.515,88,12.998,4,90,94
10/14/2011 7:00,4,0,1,3,22.96,26.515,88,12.998,10,137,147
10/14/2011 8:00,4,0,1,2,22.96,26.515,90,11.0014,23,186,209
10/14/2011 9:00,4,0,1,2,22.96,26.515,94,15.0013,16,164,180
10/14/2011 10:00,4,0,1,3,22.14,25.76,88,23.9994,17,108,125
10/14/2011 11:00,4,0,1,3,21.32,25,88,11.0014,11,76,87
10/14/2011 12:00,4,0,1,3,21.32,25,88,11.0014,13,62,75
10/14/2011 13:00,4,0,1,1,22.96,26.515,73,23.9994,18,114,132
10/14/2011 14:00,4,0,1,1,25.42,31.06,43,23.9994,37,119,156
10/14/2011 15:00,4,0,1,1,25.42,31.06,43,19.0012,61,169,230
10/14/2011 16:00,4,0,1,1,24.6,31.06,43,15.0013,80,264,344
10/14/2011 17:00,4,0,1,1,23.78,27.275,46,27.9993,55,426,481
10/14/2011 18:00,4,0,1,1,22.14,25.76,39,19.0012,62,361,423
10/14/2011 19:00,4,0,1,1,22.14,25.76,39,22.0028,27,221,248
10/14/2011 20:00,4,0,1,1,21.32,25,42,12.998,19,177,196
10/14/2011 21:00,4,0,1,1,20.5,24.24,45,12.998,22,156,178
10/14/2011 22:00,4,0,1,1,18.86,22.725,59,15.0013,20,123,143
10/14/2011 23:00,4,0,1,1,18.86,22.725,59,11.0014,15,80,95
10/15/2011 0:00,4,0,0,1,18.86,22.725,55,7.0015,18,88,106
10/15/2011 1:00,4,0,0,1,18.86,22.725,55,16.9979,9,64,73
10/15/2011 2:00,4,0,0,1,18.86,22.725,59,12.998,17,39,56
10/15/2011 3:00,4,0,0,1,18.04,21.97,62,12.998,5,18,23
10/15/2011 4:00,4,0,0,1,17.22,21.21,67,8.9981,0,6,6
10/15/2011 5:00,4,0,0,1,17.22,21.21,71,11.0014,1,6,7
10/15/2011 6:00,4,0,0,1,16.4,20.455,71,0,5,15,20
10/15/2011 7:00,4,0,0,1,16.4,20.455,76,7.0015,17,40,57
10/15/2011 8:00,4,0,0,1,18.86,22.725,59,19.0012,24,101,125
10/15/2011 9:00,4,0,0,1,21.32,25,48,19.9995,50,157,207
10/15/2011 10:00,4,0,0,1,22.14,25.76,45,30.0026,115,207,322
10/15/2011 11:00,4,0,0,1,22.96,26.515,40,26.0027,153,221,374
10/15/2011 12:00,4,0,0,1,23.78,27.275,35,36.9974,195,261,456
10/15/2011 13:00,4,0,0,1,24.6,31.06,35,31.0009,171,223,394
10/15/2011 14:00,4,0,0,1,24.6,31.06,33,31.0009,242,230,472
10/15/2011 15:00,4,0,0,1,25.42,31.06,31,32.9975,166,211,377
10/15/2011 16:00,4,0,0,1,25.42,31.06,29,26.0027,179,264,443
10/15/2011 17:00,4,0,0,1,23.78,27.275,32,19.0012,177,264,441
10/15/2011 18:00,4,0,0,1,22.14,25.76,39,12.998,121,251,372
10/15/2011 19:00,4,0,0,1,20.5,24.24,51,8.9981,61,177,238
10/15/2011 20:00,4,0,0,1,20.5,24.24,48,8.9981,42,137,179
10/15/2011 21:00,4,0,0,1,20.5,24.24,42,15.0013,53,115,168
10/15/2011 22:00,4,0,0,1,20.5,24.24,36,8.9981,45,121,166
10/15/2011 23:00,4,0,0,1,19.68,23.485,41,11.0014,33,102,135
10/16/2011 0:00,4,0,0,1,18.86,22.725,44,8.9981,22,85,107
10/16/2011 1:00,4,0,0,1,18.04,21.97,47,8.9981,13,64,77
10/16/2011 2:00,4,0,0,1,17.22,21.21,54,8.9981,13,52,65
10/16/2011 3:00,4,0,0,1,17.22,21.21,54,8.9981,11,31,42
10/16/2011 4:00,4,0,0,1,17.22,21.21,54,12.998,5,7,12
10/16/2011 5:00,4,0,0,1,17.22,21.21,54,11.0014,1,6,7
10/16/2011 6:00,4,0,0,1,15.58,19.695,66,11.0014,3,7,10
10/16/2011 7:00,4,0,0,1,16.4,20.455,62,8.9981,9,39,48
10/16/2011 8:00,4,0,0,1,18.04,21.97,62,12.998,28,71,99
10/16/2011 9:00,4,0,0,1,20.5,24.24,45,15.0013,39,151,190
10/16/2011 10:00,4,0,0,1,22.14,25.76,45,16.9979,121,226,347
10/16/2011 11:00,4,0,0,1,22.96,26.515,35,19.0012,159,218,377
10/16/2011 12:00,4,0,0,1,23.78,27.275,35,16.9979,167,277,444
10/16/2011 13:00,4,0,0,1,24.6,31.06,35,19.9995,169,269,438
10/16/2011 14:00,4,0,0,1,24.6,31.06,40,19.9995,204,258,462
10/16/2011 15:00,4,0,0,1,25.42,31.06,35,26.0027,182,230,412
10/16/2011 16:00,4,0,0,1,24.6,31.06,46,26.0027,177,289,466
10/16/2011 17:00,4,0,0,1,23.78,27.275,49,31.0009,152,253,405
10/16/2011 18:00,4,0,0,1,22.96,26.515,49,30.0026,102,226,328
10/16/2011 19:00,4,0,0,1,22.14,25.76,52,26.0027,52,181,233
10/16/2011 20:00,4,0,0,1,22.14,25.76,52,31.0009,49,129,178
10/16/2011 21:00,4,0,0,1,22.14,25.76,52,26.0027,14,88,102
10/16/2011 22:00,4,0,0,1,22.96,26.515,49,27.9993,42,88,130
10/16/2011 23:00,4,0,0,1,22.96,26.515,52,27.9993,14,48,62
10/17/2011 0:00,4,0,1,1,22.14,25.76,56,22.0028,12,25,37
10/17/2011 1:00,4,0,1,1,22.96,26.515,54,26.0027,2,15,17
10/17/2011 2:00,4,0,1,1,22.96,26.515,54,26.0027,4,3,7
10/17/2011 3:00,4,0,1,1,22.96,26.515,49,12.998,0,2,2
10/17/2011 4:00,4,0,1,1,21.32,25,59,11.0014,2,3,5
10/17/2011 5:00,4,0,1,1,20.5,24.24,63,19.9995,1,28,29
10/17/2011 6:00,4,0,1,1,20.5,24.24,55,16.9979,7,107,114
10/17/2011 7:00,4,0,1,2,20.5,24.24,55,11.0014,10,299,309
10/17/2011 8:00,4,0,1,2,20.5,24.24,51,16.9979,33,381,414
10/17/2011 9:00,4,0,1,2,20.5,24.24,45,19.0012,26,180,206
10/17/2011 10:00,4,0,1,1,21.32,25,45,11.0014,43,92,135
10/17/2011 11:00,4,0,1,1,22.96,26.515,43,0,35,131,166
10/17/2011 12:00,4,0,1,1,22.96,26.515,40,6.0032,39,166,205
10/17/2011 13:00,4,0,1,1,22.96,26.515,46,6.0032,49,156,205
10/17/2011 14:00,4,0,1,1,23.78,27.275,49,12.998,44,122,166
10/17/2011 15:00,4,0,1,1,22.96,26.515,60,16.9979,66,142,208
10/17/2011 16:00,4,0,1,1,23.78,27.275,56,16.9979,64,238,302
10/17/2011 17:00,4,0,1,1,22.96,26.515,64,8.9981,80,540,620
10/17/2011 18:00,4,0,1,1,22.96,26.515,60,0,49,469,518
10/17/2011 19:00,4,0,1,1,22.14,25.76,68,7.0015,45,288,333
10/17/2011 20:00,4,0,1,1,21.32,25,77,7.0015,40,189,229
10/17/2011 21:00,4,0,1,1,20.5,24.24,77,7.0015,36,141,177
10/17/2011 22:00,4,0,1,1,20.5,24.24,77,0,16,88,104
10/17/2011 23:00,4,0,1,2,19.68,23.485,88,0,10,52,62
10/18/2011 0:00,4,0,1,1,19.68,23.485,82,0,8,23,31
10/18/2011 1:00,4,0,1,2,18.86,22.725,88,0,4,7,11
10/18/2011 2:00,4,0,1,1,18.04,21.97,94,6.0032,1,4,5
10/18/2011 3:00,4,0,1,1,18.04,21.97,94,6.0032,0,1,1
10/18/2011 4:00,4,0,1,2,18.04,21.97,94,7.0015,0,4,4
10/18/2011 5:00,4,0,1,2,18.86,22.725,88,0,2,19,21
10/18/2011 6:00,4,0,1,1,18.86,22.725,82,6.0032,4,105,109
10/18/2011 7:00,4,0,1,1,18.86,22.725,88,6.0032,15,326,341
10/18/2011 8:00,4,0,1,1,20.5,24.24,77,6.0032,25,474,499
10/18/2011 9:00,4,0,1,2,21.32,25,77,6.0032,29,198,227
10/18/2011 10:00,4,0,1,2,22.96,26.515,68,0,27,75,102
10/18/2011 11:00,4,0,1,2,24.6,31.06,49,7.0015,35,112,147
10/18/2011 12:00,4,0,1,2,25.42,31.06,43,6.0032,42,159,201
10/18/2011 13:00,4,0,1,2,26.24,31.06,38,12.998,48,171,219
10/18/2011 14:00,4,0,1,2,25.42,31.06,41,11.0014,32,137,169
10/18/2011 15:00,4,0,1,1,25.42,31.06,50,12.998,66,139,205
10/18/2011 16:00,4,0,1,1,25.42,31.06,57,16.9979,58,246,304
10/18/2011 17:00,4,0,1,1,24.6,30.305,60,8.9981,72,553,625
10/18/2011 18:00,4,0,1,1,22.96,26.515,68,7.0015,58,512,570
10/18/2011 19:00,4,0,1,1,22.96,26.515,60,7.0015,31,286,317
10/18/2011 20:00,4,0,1,1,22.14,25.76,64,11.0014,23,204,227
10/18/2011 21:00,4,0,1,2,22.14,25.76,68,8.9981,28,178,206
10/18/2011 22:00,4,0,1,2,21.32,25,77,11.0014,22,115,137
10/18/2011 23:00,4,0,1,2,21.32,25,77,12.998,7,63,70
10/19/2011 0:00,4,0,1,2,21.32,25,77,12.998,11,23,34
10/19/2011 1:00,4,0,1,2,21.32,25,77,12.998,7,9,16
10/19/2011 2:00,4,0,1,2,21.32,25,77,12.998,1,6,7
10/19/2011 4:00,4,0,1,3,20.5,24.24,94,12.998,0,3,3
10/19/2011 5:00,4,0,1,3,20.5,24.24,100,7.0015,0,3,3
10/19/2011 6:00,4,0,1,3,21.32,25,83,16.9979,3,28,31
10/19/2011 7:00,4,0,1,3,21.32,25,77,16.9979,1,67,68
10/19/2011 8:00,4,0,1,3,22.14,25.76,70,32.9975,10,200,210
10/19/2011 9:00,4,0,1,3,21.32,25,88,32.9975,17,185,202
10/19/2011 10:00,4,0,1,3,21.32,25,88,32.9975,14,109,123
10/19/2011 11:00,4,0,1,3,21.32,25,94,16.9979,33,116,149
10/19/2011 12:00,4,0,1,3,21.32,25,94,22.0028,13,117,130
10/19/2011 13:00,4,0,1,2,22.14,25.76,94,19.0012,20,86,106
10/19/2011 14:00,4,0,1,3,22.14,25.76,94,11.0014,17,80,97
10/19/2011 15:00,4,0,1,3,22.14,25.76,100,8.9981,21,99,120
10/19/2011 16:00,4,0,1,3,22.96,26.515,94,11.0014,21,180,201
10/19/2011 17:00,4,0,1,3,22.96,26.515,94,11.0014,11,170,181
10/19/2011 18:00,4,0,1,3,22.96,26.515,100,11.0014,8,132,140
10/19/2011 19:00,4,0,1,2,24.6,27.275,88,8.9981,8,189,197
10/19/2011 20:00,4,0,1,3,24.6,25.76,94,6.0032,5,140,145
10/19/2011 21:00,4,0,1,2,23.78,27.275,94,8.9981,6,79,85
10/19/2011 22:00,4,0,1,2,23.78,27.275,94,23.9994,13,94,107
10/19/2011 23:00,4,0,1,2,23.78,27.275,94,23.9994,14,55,69
11/1/2011 0:00,4,0,1,2,14.76,17.425,87,11.0014,3,18,21
11/1/2011 1:00,4,0,1,1,14.76,17.425,81,8.9981,3,8,11
11/1/2011 2:00,4,0,1,2,14.76,17.425,81,11.0014,1,3,4
11/1/2011 3:00,4,0,1,2,14.76,17.425,81,8.9981,1,5,6
11/1/2011 4:00,4,0,1,1,13.94,15.91,81,15.0013,1,7,8
11/1/2011 5:00,4,0,1,1,13.12,15.91,81,12.998,0,18,18
11/1/2011 6:00,4,0,1,1,13.12,15.91,81,12.998,3,90,93
11/1/2011 7:00,4,0,1,1,13.94,16.665,76,12.998,8,246,254
11/1/2011 8:00,4,0,1,1,14.76,16.665,71,16.9979,17,402,419
11/1/2011 9:00,4,0,1,1,16.4,20.455,66,11.0014,16,206,222
11/1/2011 10:00,4,0,1,1,18.04,21.97,62,8.9981,21,114,135
11/1/2011 11:00,4,0,1,1,18.86,22.725,63,7.0015,16,101,117
11/1/2011 12:00,4,0,1,1,20.5,24.24,48,6.0032,23,153,176
11/1/2011 13:00,4,0,1,1,19.68,23.485,55,12.998,20,147,167
11/1/2011 14:00,4,0,1,1,20.5,24.24,48,16.9979,32,118,150
11/1/2011 15:00,4,0,1,1,20.5,24.24,45,8.9981,38,148,186
11/1/2011 16:00,4,0,1,1,19.68,23.485,44,11.0014,46,252,298
11/1/2011 17:00,4,0,1,1,18.04,21.97,54,11.0014,36,470,506
11/1/2011 18:00,4,0,1,1,17.22,21.21,58,7.0015,39,421,460
11/1/2011 19:00,4,0,1,1,17.22,21.21,58,6.0032,39,274,313
11/1/2011 20:00,4,0,1,1,16.4,20.455,71,0,18,191,209
11/1/2011 21:00,4,0,1,1,14.76,18.94,81,0,13,114,127
11/1/2011 22:00,4,0,1,1,14.76,18.94,81,0,5,91,96
11/1/2011 23:00,4,0,1,1,13.94,18.18,87,0,11,61,72
11/2/2011 0:00,4,0,1,1,13.12,17.425,87,0,0,19,19
11/2/2011 1:00,4,0,1,1,12.3,16.665,87,0,2,8,10
11/2/2011 2:00,4,0,1,1,12.3,16.665,87,0,0,2,2
11/2/2011 3:00,4,0,1,1,12.3,16.665,75,0,0,2,2
11/2/2011 4:00,4,0,1,1,12.3,16.665,87,0,0,4,4
11/2/2011 5:00,4,0,1,1,12.3,16.665,81,0,0,27,27
11/2/2011 6:00,4,0,1,1,12.3,16.665,81,0,1,91,92
11/2/2011 7:00,4,0,1,1,12.3,16.665,81,0,11,240,251
11/2/2011 8:00,4,0,1,1,13.12,17.425,87,0,20,452,472
11/2/2011 9:00,4,0,1,1,13.94,18.18,87,0,15,213,228
11/2/2011 10:00,4,0,1,1,16.4,20.455,71,6.0032,25,108,133
11/2/2011 11:00,4,0,1,1,17.22,21.21,71,8.9981,27,117,144
11/2/2011 12:00,4,0,1,1,18.86,22.725,55,11.0014,32,157,189
11/2/2011 13:00,4,0,1,1,19.68,23.485,48,11.0014,22,139,161
11/2/2011 14:00,4,0,1,1,20.5,24.24,45,11.0014,40,132,172
11/2/2011 15:00,4,0,1,1,19.68,23.485,51,11.0014,26,161,187
11/2/2011 16:00,4,0,1,1,19.68,23.485,51,7.0015,35,231,266
11/2/2011 17:00,4,0,1,1,18.04,21.97,62,12.998,30,523,553
11/2/2011 18:00,4,0,1,1,17.22,21.21,71,11.0014,31,448,479
11/2/2011 19:00,4,0,1,1,16.4,20.455,76,8.9981,25,257,282
11/2/2011 20:00,4,0,1,1,16.4,20.455,66,8.9981,5,177,182
11/2/2011 21:00,4,0,1,1,15.58,19.695,71,8.9981,13,155,168
11/2/2011 22:00,4,0,1,1,14.76,17.425,71,8.9981,7,99,106
11/2/2011 23:00,4,0,1,1,14.76,18.18,76,6.0032,3,54,57
11/3/2011 0:00,4,0,1,1,14.76,18.18,76,6.0032,3,28,31
11/3/2011 1:00,4,0,1,1,13.94,16.665,81,8.9981,3,12,15
11/3/2011 2:00,4,0,1,1,13.94,16.665,76,8.9981,2,5,7
11/3/2011 3:00,4,0,1,1,13.94,16.665,81,8.9981,1,4,5
11/3/2011 4:00,4,0,1,1,13.12,16.665,81,6.0032,1,3,4
11/3/2011 5:00,4,0,1,1,13.12,16.665,81,8.9981,1,27,28
11/3/2011 6:00,4,0,1,1,13.94,16.665,76,12.998,3,96,99
11/3/2011 7:00,4,0,1,2,13.12,16.665,81,6.0032,12,280,292
11/3/2011 8:00,4,0,1,2,13.94,17.425,81,6.0032,8,394,402
11/3/2011 9:00,4,0,1,2,14.76,17.425,81,12.998,9,155,164
11/3/2011 10:00,4,0,1,2,16.4,20.455,76,12.998,12,98,110
11/3/2011 11:00,4,0,1,1,18.04,21.97,67,12.998,12,108,120
11/3/2011 12:00,4,0,1,1,20.5,24.24,51,12.998,17,162,179
11/3/2011 13:00,4,0,1,2,21.32,25,48,16.9979,19,150,169
11/3/2011 14:00,4,0,1,1,21.32,25,52,11.0014,32,120,152
11/3/2011 15:00,4,0,1,1,21.32,25,52,11.0014,24,138,162
11/3/2011 16:00,4,0,1,1,21.32,25,48,12.998,33,234,267
11/3/2011 17:00,4,0,1,1,19.68,23.485,55,6.0032,33,465,498
11/3/2011 18:00,4,0,1,1,18.86,22.725,63,8.9981,24,409,433
11/3/2011 19:00,4,0,1,1,18.04,21.97,67,6.0032,18,234,252
11/3/2011 20:00,4,0,1,1,17.22,21.21,71,7.0015,11,198,209
11/3/2011 21:00,4,0,1,1,16.4,20.455,76,8.9981,4,140,144
11/3/2011 22:00,4,0,1,1,16.4,20.455,82,0,21,116,137
11/3/2011 23:00,4,0,1,1,16.4,20.455,82,6.0032,15,80,95
11/4/2011 0:00,4,0,1,2,16.4,20.455,82,0,11,32,43
11/4/2011 1:00,4,0,1,2,16.4,20.455,82,0,1,16,17
11/4/2011 2:00,4,0,1,2,16.4,20.455,76,0,2,8,10
11/4/2011 3:00,4,0,1,2,15.58,19.695,87,11.0014,1,7,8
11/4/2011 4:00,4,0,1,2,15.58,19.695,87,6.0032,1,6,7
11/4/2011 5:00,4,0,1,2,15.58,19.695,87,0,0,23,23
11/4/2011 6:00,4,0,1,2,15.58,19.695,87,6.0032,2,64,66
11/4/2011 7:00,4,0,1,2,16.4,20.455,86,15.0013,10,235,245
11/4/2011 8:00,4,0,1,2,16.4,20.455,87,23.9994,8,387,395
11/4/2011 9:00,4,0,1,2,17.22,21.21,71,31.0009,15,239,254
11/4/2011 10:00,4,0,1,2,17.22,21.21,71,22.0028,19,115,134
11/4/2011 11:00,4,0,1,2,18.04,21.97,67,30.0026,34,128,162
11/4/2011 12:00,4,0,1,2,19.68,23.485,55,32.9975,44,153,197
11/4/2011 13:00,4,0,1,1,18.04,21.97,51,27.9993,33,161,194
11/4/2011 14:00,4,0,1,1,18.04,21.97,47,19.9995,54,147,201
11/4/2011 15:00,4,0,1,1,18.86,22.725,44,26.0027,45,192,237
11/4/2011 16:00,4,0,1,1,18.86,22.725,36,26.0027,53,237,290
11/4/2011 17:00,4,0,1,1,17.22,21.21,38,23.9994,42,438,480
11/4/2011 18:00,4,0,1,1,17.22,21.21,32,31.0009,35,339,374
11/4/2011 19:00,4,0,1,1,16.4,20.455,37,23.9994,14,182,196
11/4/2011 20:00,4,0,1,1,14.76,16.665,43,19.0012,15,171,186
11/4/2011 21:00,4,0,1,1,13.94,15.91,46,16.9979,8,115,123
11/4/2011 22:00,4,0,1,1,13.94,15.15,46,22.0028,6,109,115
11/4/2011 23:00,4,0,1,1,13.12,15.15,49,22.0028,17,72,89
11/5/2011 0:00,4,0,0,1,13.12,14.395,45,23.9994,4,48,52
11/5/2011 1:00,4,0,0,1,13.12,15.15,45,19.9995,5,57,62
11/5/2011 2:00,4,0,0,1,12.3,13.635,52,22.0028,7,24,31
11/5/2011 3:00,4,0,0,1,12.3,13.635,52,19.9995,0,8,8
11/5/2011 4:00,4,0,0,1,11.48,12.88,56,22.0028,3,5,8
11/5/2011 5:00,4,0,0,1,10.66,11.365,60,22.0028,0,2,2
11/5/2011 6:00,4,0,0,1,10.66,12.12,60,16.9979,3,20,23
11/5/2011 7:00,4,0,0,1,10.66,12.12,60,19.0012,3,31,34
11/5/2011 8:00,4,0,0,1,11.48,12.88,56,22.0028,4,80,84
11/5/2011 9:00,4,0,0,1,12.3,13.635,56,19.9995,30,111,141
11/5/2011 10:00,4,0,0,1,13.12,15.15,53,16.9979,56,171,227
11/5/2011 11:00,4,0,0,1,14.76,18.18,46,7.0015,69,169,238
11/5/2011 12:00,4,0,0,1,14.76,17.425,46,11.0014,137,235,372
11/5/2011 13:00,4,0,0,1,16.4,20.455,37,7.0015,148,207,355
11/5/2011 14:00,4,0,0,1,17.22,21.21,35,8.9981,159,227,386
11/5/2011 15:00,4,0,0,1,16.4,20.455,37,12.998,141,202,343
11/5/2011 16:00,4,0,0,1,16.4,20.455,40,15.0013,128,207,335
11/5/2011 17:00,4,0,0,1,15.58,19.695,40,11.0014,100,234,334
11/5/2011 18:00,4,0,0,1,14.76,18.18,50,6.0032,52,185,237
11/5/2011 19:00,4,0,0,1,13.94,18.18,53,0,45,159,204
11/5/2011 20:00,4,0,0,1,13.12,17.425,66,0,29,136,165
11/5/2011 21:00,4,0,0,1,13.12,17.425,66,0,19,99,118
11/5/2011 22:00,4,0,0,1,12.3,16.665,65,0,10,72,82
11/5/2011 23:00,4,0,0,1,11.48,15.91,70,0,4,81,85
11/6/2011 0:00,4,0,0,1,11.48,15.91,75,0,10,65,75
11/6/2011 1:00,4,0,0,1,10.66,15.15,81,0,11,104,115
11/6/2011 2:00,4,0,0,1,10.66,15.15,81,0,6,23,29
11/6/2011 3:00,4,0,0,1,9.84,14.395,87,0,5,4,9
11/6/2011 4:00,4,0,0,1,9.84,14.395,87,0,0,6,6
11/6/2011 5:00,4,0,0,1,9.84,12.12,87,8.9981,0,5,5
11/6/2011 6:00,4,0,0,1,10.66,14.395,81,6.0032,5,11,16
11/6/2011 7:00,4,0,0,1,10.66,13.635,87,7.0015,4,24,28
11/6/2011 8:00,4,0,0,2,11.48,15.15,87,6.0032,19,71,90
11/6/2011 9:00,4,0,0,2,12.3,15.91,75,6.0032,36,134,170
11/6/2011 10:00,4,0,0,1,14.76,18.18,66,6.0032,76,186,262
11/6/2011 11:00,4,0,0,1,17.22,21.21,58,6.0032,104,216,320
11/6/2011 12:00,4,0,0,1,18.04,21.97,54,0,120,226,346
11/6/2011 13:00,4,0,0,1,18.86,22.725,51,11.0014,105,209,314
11/6/2011 14:00,4,0,0,1,18.86,22.725,55,12.998,101,219,320
11/6/2011 15:00,4,0,0,1,19.68,23.485,51,12.998,96,210,306
11/6/2011 16:00,4,0,0,1,18.86,22.725,55,15.0013,84,263,347
11/6/2011 17:00,4,0,0,1,18.04,21.97,62,11.0014,71,185,256
11/6/2011 18:00,4,0,0,1,17.22,21.21,71,7.0015,39,146,185
11/6/2011 19:00,4,0,0,1,15.58,19.695,76,12.998,21,130,151
11/6/2011 20:00,4,0,0,1,14.76,18.18,81,7.0015,16,100,116
11/6/2011 21:00,4,0,0,1,14.76,18.18,81,6.0032,11,77,88
11/6/2011 22:00,4,0,0,1,14.76,18.94,87,0,5,40,45
11/6/2011 23:00,4,0,0,1,13.94,17.425,87,6.0032,7,43,50
11/7/2011 0:00,4,0,1,1,13.94,18.18,87,0,1,14,15
11/7/2011 1:00,4,0,1,1,13.94,18.18,87,0,2,6,8
11/7/2011 2:00,4,0,1,1,13.12,17.425,93,0,0,2,2
11/7/2011 3:00,4,0,1,1,13.12,17.425,93,0,0,3,3
11/7/2011 4:00,4,0,1,1,13.12,17.425,93,0,2,4,6
11/7/2011 5:00,4,0,1,1,12.3,16.665,93,0,1,25,26
11/7/2011 6:00,4,0,1,2,11.48,15.91,93,0,2,97,99
11/7/2011 7:00,4,0,1,2,11.48,15.91,93,0,6,305,311
11/7/2011 8:00,4,0,1,2,12.3,15.91,100,6.0032,13,397,410
11/7/2011 9:00,4,0,1,2,13.94,16.665,100,8.9981,18,156,174
11/7/2011 10:00,4,0,1,1,14.76,17.425,93,8.9981,28,95,123
11/7/2011 11:00,4,0,1,1,17.22,21.21,77,7.0015,28,100,128
11/7/2011 12:00,4,0,1,1,18.86,22.725,67,0,21,158,179
11/7/2011 13:00,4,0,1,1,22.14,25.76,49,6.0032,32,157,189
11/7/2011 14:00,4,0,1,1,22.96,26.515,37,11.0014,30,115,145
11/7/2011 15:00,4,0,1,1,22.96,26.515,37,7.0015,38,132,170
11/7/2011 16:00,4,0,1,1,21.32,25,45,0,40,255,295
11/7/2011 17:00,4,0,1,1,20.5,24.24,45,11.0014,39,489,528
11/7/2011 18:00,4,0,1,1,18.86,22.725,59,7.0015,18,407,425
11/7/2011 19:00,4,0,1,1,18.86,22.725,59,0,20,280,300
11/7/2011 20:00,4,0,1,1,16.4,20.455,71,0,17,187,204
11/7/2011 21:00,4,0,1,1,15.58,19.695,82,7.0015,10,129,139
11/7/2011 22:00,4,0,1,1,14.76,18.18,81,6.0032,6,102,108
11/7/2011 23:00,4,0,1,1,14.76,18.18,87,6.0032,1,47,48
11/8/2011 0:00,4,0,1,1,13.94,17.425,87,6.0032,0,18,18
11/8/2011 1:00,4,0,1,1,13.12,16.665,93,7.0015,3,8,11
11/8/2011 2:00,4,0,1,1,13.12,17.425,87,0,0,1,1
11/8/2011 3:00,4,0,1,1,13.12,17.425,87,0,0,3,3
11/8/2011 4:00,4,0,1,1,12.3,16.665,87,0,0,4,4
11/8/2011 5:00,4,0,1,1,12.3,15.91,87,6.0032,1,17,18
11/8/2011 6:00,4,0,1,1,12.3,16.665,87,0,3,96,99
11/8/2011 7:00,4,0,1,1,12.3,15.91,87,7.0015,7,316,323
